time,lat,lon,depth,station,profile,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2023-01-28T22:10:22.000Z,19.3316,-138.7118,49,2,1,22.77,50.88,35.09,1024.28,0.046,146.9,1562.49,9.42,-0.03,26.66,32.58,33.25,32.38,15.71,8.2,4.33,3.71,2.96,0.14,0.02,0.03,0,0.04,0.02,0,0,0.03,0,0,0,0.643,0.65,0.473,0.451,0.139,0.064,0.033,0.03,0.025,0.002,0,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,93.33,108.9,121.58,122.08,122.02,123.02,123.65,123.27,121.75,114.22,109.29,109.98,109.96,108.89,106.05,97.88,94.32,87.7,65.07,63.62,89.16
2023-01-28T22:10:25.000Z,19.3316,-138.7118,50,2,1,22.77,50.88,35.08,1024.28,0.044,151.23,1567.4,9.7,0.08,27.21,33.5,34.47,33.57,16.26,8.43,4.39,3.76,3.03,0.15,0.04,0.06,0,0.03,0,0,0,0,0,0,0,0.618,0.624,0.455,0.433,0.133,0.061,0.032,0.029,0.024,0.001,0,0,0,0.002,0.001,0,0,0,0,0.001,0,93.49,109.12,121.84,122.33,122.44,123.38,124.03,123.63,122.09,114.68,109.76,110.37,110.49,109.31,106.49,98.39,94.75,88.01,65.34,63.86,89.57
2023-01-28T22:10:28.000Z,19.3316,-138.7118,51,2,1,22.77,50.89,35.09,1024.29,0.043,140.02,1568.93,8.98,0.01,25.52,31.27,31.92,31.07,14.79,7.54,3.93,3.33,2.69,0.09,0.03,0.03,0,0,0.04,0,0,0.02,0.03,0.03,0,0.596,0.605,0.442,0.421,0.128,0.059,0.031,0.027,0.023,0.001,0,0,0,0.002,0.002,0,0,0,0,0.001,0.001,93.5,109.21,121.98,122.48,122.51,123.49,124.16,123.79,122.22,114.83,109.91,110.53,110.57,109.45,106.66,98.48,94.68,88.13,65.44,63.99,89.7
2023-01-28T22:10:30.000Z,19.3316,-138.7118,52,2,1,22.78,50.9,35.09,1024.3,0.048,139.96,1585.53,8.97,0.05,25.44,31.41,32.15,31.27,14.63,7.3,3.74,3.17,2.52,0.14,0,0,0.03,0,0,0,0,0,0,0,0,0.572,0.583,0.428,0.408,0.123,0.056,0.03,0.026,0.023,0.002,0,0,0.001,0.002,0.001,0,0,0,0,0,0.001,94.31,110.31,123.24,123.71,123.74,124.79,125.55,125.11,123.54,116.1,111.05,111.67,111.88,110.65,107.76,99.54,95.8,89,66.14,64.66,90.81
2023-01-28T22:10:32.000Z,19.3316,-138.7118,53,2,1,22.77,50.88,35.08,1024.29,0.046,133.71,1591.12,8.57,0.04,24.37,30.16,30.78,29.94,13.84,6.86,3.47,2.92,2.29,0.13,0,0,0,0.05,0,0,0.05,0,0,0,0,0.553,0.565,0.416,0.396,0.118,0.053,0.029,0.025,0.022,0.002,0,0,0.001,0.001,0.001,0.001,0,0,0.001,0,0,94.78,110.72,123.77,124.26,124.22,125.26,125.97,125.56,123.93,116.37,111.4,111.95,112.12,110.99,108.19,99.85,96.08,89.26,66.45,64.9,90.93
2023-01-28T22:10:36.000Z,19.3316,-138.7118,54,2,1,22.77,50.89,35.09,1024.31,0.05,126.38,1563.03,8.1,0.04,23.17,28.61,29.11,28.31,12.97,6.37,3.2,2.71,2.13,0.09,0.03,0.04,0,0,0,0,0,0,0,0,0,0.516,0.528,0.389,0.371,0.109,0.049,0.027,0.023,0.02,0.001,0,0,0.002,0.002,0.002,0.001,0,0,0.001,0.001,0,93.45,109.07,121.6,122.11,122.12,123.05,123.77,123.32,121.77,114.2,109.35,109.87,110.03,108.86,106.08,98.02,94.35,87.62,65.11,63.62,89.22
2023-01-28T22:10:39.000Z,19.3316,-138.7118,55,2,1,22.77,50.89,35.09,1024.31,0.055,122.89,1582.45,7.88,0.03,22.66,28.04,28.44,27.62,12.43,5.98,2.94,2.48,1.95,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0.496,0.51,0.378,0.36,0.106,0.048,0.025,0.022,0.019,0.001,0,0,0,0.002,0.002,0,0,0.001,0,0.001,0,94.42,110.24,123.16,123.67,123.58,124.61,125.3,124.86,123.25,115.65,110.75,111.32,111.44,110.3,107.46,99.16,95.48,88.72,65.87,64.36,90.4
2023-01-28T22:10:43.000Z,19.3316,-138.7118,56,2,1,22.77,50.9,35.1,1024.32,0.054,117.48,1554.57,7.53,0.06,21.77,26.9,27.21,26.42,11.79,5.62,2.76,2.35,1.84,0.12,0,0,0,0,0,0,0,0,0,0,0.04,0.473,0.488,0.362,0.345,0.1,0.046,0.024,0.021,0.018,0.002,0.001,0,0,0.001,0.002,0.001,0,0,0,0,0,92.73,108.33,120.92,121.4,121.44,122.37,123.07,122.65,121.12,113.7,108.75,109.32,109.56,108.36,105.55,97.56,93.83,87.14,64.84,63.36,88.82
2023-01-28T22:10:46.000Z,19.3316,-138.7118,57,2,1,22.77,50.89,35.09,1024.32,0.048,112.45,1577.04,7.21,-0.01,20.93,25.91,26.08,25.33,11.16,5.23,2.53,2.15,1.65,0.12,0,0.05,0,0.03,0,0,0.03,0,0,0,0.03,0.449,0.464,0.345,0.328,0.095,0.043,0.023,0.02,0.017,0.002,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,93.94,109.74,122.67,123.19,123.13,124.12,124.82,124.45,122.88,115.36,110.33,110.93,111.04,109.93,107.07,99.07,95.32,88.55,65.74,64.22,90.12
2023-01-28T22:10:48.000Z,19.3316,-138.7118,58,2,1,22.77,50.9,35.1,1024.33,0.048,113.66,1574.28,7.29,0.12,21.02,26.23,26.58,25.8,11.21,5.18,2.49,2.08,1.59,0.11,0,0,0,0.01,0,0,0.05,0.04,0.08,0,0,0.44,0.459,0.344,0.327,0.095,0.042,0.023,0.02,0.017,0.001,0.001,0.001,0,0.002,0.002,0,0.001,0,0,0,0,93.94,109.68,122.51,123.02,123.05,123.93,124.57,124.19,122.62,115.15,110.17,110.72,110.79,109.77,106.9,98.77,95.16,88.47,65.58,64.11,89.78
2023-01-28T22:10:50.000Z,19.3316,-138.7118,59,2,1,22.76,50.88,35.09,1024.33,0.051,101.26,1574.9,6.49,-0.04,19.13,23.6,23.57,22.84,9.77,4.44,2.1,1.74,1.35,0.1,0,0,0,0,0,0,0,0,0,0.05,0,0.411,0.43,0.321,0.305,0.088,0.039,0.021,0.018,0.016,0.001,0.001,0.001,0,0.002,0.002,0,0.001,0,0,0,0,93.98,109.78,122.48,123.01,123.07,124,124.68,124.27,122.74,115.08,110.18,110.83,110.99,109.76,106.94,98.72,94.99,88.39,65.61,64.12,89.94
2023-01-28T22:10:52.000Z,19.3316,-138.7118,60,2,1,22.76,50.9,35.1,1024.34,0.06,105.44,1569.75,6.76,0.09,19.68,24.52,24.76,24,10.18,4.65,2.18,1.84,1.4,0.12,0.02,0.04,0,0,0,0,0,0,0,0,0,0.392,0.414,0.311,0.296,0.085,0.037,0.021,0.018,0.016,0.001,0.002,0.001,0,0.003,0.002,0,0,0,0.001,0,0,93.89,109.41,122.14,122.66,122.7,123.6,124.22,123.79,122.23,114.69,109.76,110.44,110.47,109.41,106.56,98.44,94.58,88,65.38,63.88,89.71
2023-01-28T22:10:54.000Z,19.3316,-138.7118,61,2,1,22.76,50.88,35.09,1024.34,0.055,96.6,1567.34,6.19,-0.01,18.29,22.64,22.57,21.87,9.15,4.15,1.9,1.61,1.22,0.08,0,0.01,0,0,0,0,0,0,0,0,0,0.376,0.399,0.302,0.287,0.081,0.036,0.019,0.018,0.015,0.002,0.001,0,0,0.002,0.001,0.001,0,0,0,0,0,93.72,109.25,121.99,122.49,122.51,123.41,124.01,123.62,122.03,114.47,109.6,110.23,110.37,109.25,106.41,98.28,94.49,87.88,65.13,63.74,89.45
2023-01-28T22:10:56.000Z,19.3316,-138.7118,62,2,1,22.75,50.88,35.09,1024.34,0.06,97.92,1565.74,6.28,0.02,18.35,22.95,23.04,22.31,9.27,4.1,1.89,1.57,1.22,0.1,0.03,0.04,0,0.03,0,0,0.02,0,0,0,0,0.351,0.374,0.284,0.271,0.076,0.034,0.018,0.017,0.014,0.001,0.001,0,0.001,0,0.001,0.001,0,0,0,0,0,93.62,109.18,121.88,122.37,122.33,123.26,123.92,123.52,121.97,114.35,109.5,110.13,110.2,109.12,106.22,98.09,94.3,87.75,65.12,63.64,89.33
2023-01-28T22:10:59.000Z,19.3316,-138.7118,63,2,1,22.74,50.85,35.08,1024.34,0.06,94.05,1536.3,6.03,0.09,17.69,22.17,22.19,21.49,8.83,3.81,1.72,1.42,1.11,0.05,0,0.03,0,0.02,0,0,0,0,0.03,0.04,0,0.34,0.364,0.279,0.266,0.074,0.033,0.017,0.016,0.013,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0.001,91.73,107.05,119.5,119.96,119.95,120.94,121.65,121.22,119.64,112.33,107.48,108.07,108.18,107.06,104.36,96.42,92.73,86.22,63.9,62.57,87.76
2023-01-28T22:11:01.000Z,19.3316,-138.7118,64,2,1,22.73,50.84,35.08,1024.35,0.06,87.37,1558.9,5.6,0.04,16.56,20.74,20.62,19.95,8.03,3.44,1.55,1.29,0.99,0.04,0,0,0,0,0,0,0,0,0,0,0.03,0.316,0.34,0.263,0.25,0.068,0.03,0.016,0.015,0.013,0,0,0,0,0,0.001,0,0,0,0,0,0,92.87,108.45,121.23,121.68,121.73,122.72,123.38,122.98,121.4,114.03,109.18,109.78,109.89,108.76,105.96,97.78,94.08,87.61,64.89,63.53,89.11
2023-01-28T22:11:03.000Z,19.3316,-138.7118,65,2,1,22.73,50.86,35.09,1024.37,0.06,86.48,1601.57,5.54,0.03,16.37,20.55,20.52,19.85,7.88,3.33,1.49,1.24,0.94,0.1,0,0,0,0,0,0.03,0.03,0.03,0,0,0.03,0.299,0.322,0.25,0.237,0.064,0.028,0.016,0.013,0.012,0,0,0,0,0,0.001,0,0,0,0,0,0,95.1,111.28,124.53,125,124.96,126.05,126.82,126.41,124.78,117.21,112.29,112.94,112.97,111.82,108.98,100.49,96.79,89.9,66.7,65.23,91.55
2023-01-28T22:11:05.000Z,19.3316,-138.7118,66,2,1,22.73,50.83,35.07,1024.36,0.061,83.35,1584.81,5.34,0.01,15.86,19.87,19.81,19.16,7.55,3.14,1.39,1.14,0.88,0.09,0,0,0,0,0,0,0,0,0,0,0,0.286,0.31,0.241,0.229,0.062,0.027,0.015,0.013,0.012,0,0,0,0,0.001,0.001,0,0,0,0,0,0,94.27,110.15,123.16,123.7,123.71,124.76,125.5,125.09,123.46,115.98,111.03,111.7,111.77,110.53,107.7,99.57,95.82,88.98,66.07,64.62,90.66
2023-01-28T22:11:08.000Z,19.3316,-138.7118,67,2,1,22.71,50.81,35.07,1024.36,0.07,81.26,1553.61,5.21,-0.01,15.44,19.44,19.35,18.69,7.3,2.98,1.31,1.07,0.82,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0.265,0.292,0.231,0.219,0.059,0.026,0.015,0.013,0.011,0,0,0,0,0.001,0.001,0,0,0,0,0,0,92.77,108.25,120.86,121.36,121.35,122.33,122.97,122.56,121.01,113.5,108.67,109.29,109.3,108.3,105.51,97.44,93.74,87.08,64.62,63.19,88.65
2023-01-28T22:11:10.000Z,19.3316,-138.7118,68,2,1,22.67,50.75,35.06,1024.37,0.073,81.91,1557.15,5.25,0.12,15.39,19.58,19.62,18.96,7.37,3.05,1.33,1.08,0.83,0.07,0,0,0,0,0.01,0,0,0,0,0,0,0.254,0.282,0.224,0.213,0.058,0.026,0.014,0.013,0.011,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,93.01,108.56,121.1,121.61,121.61,122.67,123.27,122.85,121.33,113.86,108.98,109.51,109.65,108.46,105.68,97.69,93.95,87.22,64.8,63.3,88.99
2023-01-28T22:11:12.000Z,19.3316,-138.7118,69,2,1,22.61,50.67,35.04,1024.37,0.073,73.13,1563.6,4.69,0.04,14.01,17.78,17.63,17,6.41,2.54,1.05,0.82,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.276,0.221,0.21,0.057,0.026,0.014,0.013,0.011,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0.001,93.12,108.82,121.58,122.09,122.07,123.18,123.78,123.36,121.82,114.38,109.48,110.1,110.23,109.04,106.17,98.21,94.48,87.82,65.18,63.63,89.29
2023-01-28T22:11:14.000Z,19.3316,-138.7118,70,2,1,22.54,50.58,35.03,1024.39,0.073,71.03,1573.77,4.55,0,13.65,17.29,17.13,16.51,6.17,2.39,0.99,0.78,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.246,0.198,0.189,0.05,0.022,0.013,0.011,0.01,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,93.54,109.41,122.27,122.75,122.82,123.87,124.66,124.19,122.66,115.17,110.26,110.91,111.06,109.81,106.95,98.82,95.09,88.4,65.63,64.13,89.99
2023-01-28T22:11:17.000Z,19.3316,-138.7118,71,2,1,22.43,50.43,35,1024.41,0.073,72.81,1616.86,4.67,0.07,13.73,17.53,17.53,16.92,6.3,2.46,1.04,0.85,0.64,0.08,0.04,0.04,0.04,0.05,0.03,0,0,0.03,0.01,0.02,0.01,0.209,0.239,0.195,0.186,0.049,0.022,0.012,0.011,0.009,0,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0.001,96.09,112.47,125.66,126.17,126.17,127.25,128.04,127.6,126,118.39,113.31,113.96,114.02,112.93,109.88,101.57,97.7,90.8,67.4,65.85,92.57
2023-01-28T22:11:19.000Z,19.3316,-138.7118,72,2,1,22.35,50.37,35.02,1024.45,0.079,67.24,1594.54,4.31,-0.02,12.78,16.27,16.2,15.62,5.79,2.26,0.95,0.78,0.57,0.06,0,0,0,0,0,0,0,0,0,0,0,0.201,0.232,0.191,0.182,0.048,0.021,0.012,0.011,0.009,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,95.02,111.01,123.94,124.5,124.54,125.5,126.2,125.83,124.21,116.67,111.7,112.37,112.47,111.21,108.28,100.08,96.25,89.5,66.45,65.03,91.17
2023-01-28T22:11:22.000Z,19.3316,-138.7118,73,2,1,22.3,50.29,35,1024.45,0.082,65.3,1520.99,4.19,0.02,12.4,15.81,15.76,15.19,5.59,2.16,0.89,0.72,0.55,0.07,0,0,0,0,0,0.02,0,0,0,0,0.02,0.181,0.211,0.176,0.167,0.044,0.019,0.011,0.01,0.009,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,91.08,106.1,118.29,118.77,118.87,119.68,120.37,120.02,118.39,111.15,106.31,106.87,107.14,105.94,103.32,95.33,91.69,85.18,63.23,61.8,86.71
2023-01-28T22:11:24.000Z,19.3316,-138.7118,74,2,1,22.23,50.19,34.98,1024.46,0.083,64.86,1548.45,4.16,0.08,12.21,15.71,15.76,15.19,5.53,2.09,0.87,0.7,0.52,0.06,0,0,0.02,0,0,0.01,0,0,0.04,0,0,0.171,0.202,0.17,0.162,0.043,0.019,0.011,0.01,0.009,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,92.43,107.76,120.37,120.85,120.84,121.87,122.59,122.22,120.67,113.25,108.38,108.92,109.02,107.98,105.27,97.15,93.49,86.89,64.65,63.11,88.45
2023-01-28T22:11:26.000Z,19.3316,-138.7118,75,2,1,22.15,50.12,34.98,1024.49,0.091,61.3,1582.68,3.93,0.05,11.52,14.89,14.94,14.4,5.17,1.94,0.8,0.65,0.48,0.04,0.02,0.02,0.01,0.03,0,0,0.01,0,0.03,0,0,0.164,0.195,0.166,0.158,0.041,0.018,0.01,0.009,0.008,0.001,0,0,0.001,0.001,0.001,0,0,0.001,0,0,0,94.25,110.13,123.01,123.54,123.55,124.63,125.34,124.87,123.32,115.84,110.84,111.47,111.57,110.37,107.6,99.3,95.57,88.79,66,64.44,90.52
2023-01-28T22:11:28.000Z,19.3316,-138.7118,76,2,1,21.99,49.88,34.92,1024.49,0.091,59.11,1609.04,3.79,0.03,11.06,14.37,14.48,13.95,4.97,1.83,0.75,0.61,0.46,0.05,0.01,0.01,0.02,0.01,0.02,0,0.01,0.02,0,0.01,0,0.151,0.182,0.156,0.149,0.039,0.017,0.01,0.009,0.008,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,95.53,111.9,125.06,125.52,125.65,126.74,127.35,126.98,125.34,117.72,112.79,113.43,113.5,112.29,109.43,101.02,97.25,90.4,67.08,65.64,92.05
2023-01-28T22:11:30.000Z,19.3316,-138.7118,77,2,1,21.69,49.48,34.85,1024.52,0.096,56.62,1593.67,3.63,0.05,10.52,13.77,13.96,13.44,4.75,1.71,0.69,0.55,0.42,0.06,0,0,0,0,0.03,0.03,0.01,0,0,0,0,0.135,0.167,0.145,0.138,0.035,0.015,0.009,0.008,0.007,0,0,0,0,0.001,0,0,0,0,0,0,0,94.83,110.79,123.91,124.45,124.44,125.47,126.16,125.76,124.2,116.62,111.67,112.35,112.29,111.27,108.47,100.08,96.27,89.6,66.47,64.99,91.18
2023-01-28T22:11:32.000Z,19.3316,-138.7118,78,2,1,21.12,48.81,34.78,1024.63,0.101,52.75,1561.83,3.38,0.01,9.83,12.85,13.03,12.54,4.36,1.56,0.63,0.5,0.37,0.06,0,0,0,0,0.02,0.02,0,0,0.03,0,0,0.126,0.157,0.137,0.131,0.033,0.014,0.008,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,93.12,108.73,121.42,121.95,121.96,122.95,123.59,123.24,121.66,114.25,109.36,109.99,110.01,108.94,106.08,98.12,94.33,87.68,65.16,63.69,89.31
2023-01-28T22:11:34.000Z,19.3316,-138.7118,79,2,1,20.78,48.53,34.83,1024.77,0.109,51.64,1551.31,3.31,0,9.5,12.57,12.85,12.37,4.27,1.53,0.6,0.49,0.35,0.04,0.02,0.02,0,0,0.01,0,0,0,0,0,0,0.119,0.149,0.132,0.126,0.032,0.014,0.008,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,92.48,108.04,120.58,121.05,121.2,122.17,122.78,122.38,120.77,113.46,108.56,109.13,109.28,108.1,105.29,97.39,93.71,87.05,64.72,63.23,88.58
2023-01-28T22:11:37.000Z,19.3316,-138.7118,80,2,1,20.61,48.43,34.89,1024.86,0.109,48.25,1451.8,3.09,0.02,8.83,11.76,12.05,11.6,3.98,1.41,0.56,0.44,0.33,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0,0.113,0.143,0.128,0.122,0.031,0.013,0.008,0.007,0.006,0,0,0,0,0,0,0,0,0,0,0,0,87.69,101.95,113.28,113.73,113.64,114.38,114.88,114.48,112.97,105.84,101.18,101.72,101.72,100.61,98.05,90.55,87.14,80.96,60.04,58.69,82.39
2023-01-28T22:11:39.000Z,19.3316,-138.7118,81,2,1,20.51,48.34,34.9,1024.9,0.114,46.33,1427.14,2.97,0.09,8.37,11.27,11.64,11.21,3.82,1.34,0.53,0.42,0.32,0,0,0,0,0.02,0,0,0,0,0,0,0,0.108,0.137,0.123,0.117,0.029,0.013,0.007,0.007,0.006,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,86.38,100.42,111.39,111.84,111.65,112.33,112.91,112.51,111.11,103.95,99.38,99.97,99.97,98.91,96.35,89.01,85.5,79.57,58.9,57.64,80.86
2023-01-28T22:11:41.000Z,19.3316,-138.7118,82,2,1,20.41,48.27,34.92,1024.95,0.11,46.08,1560.99,2.95,0.09,8.16,11.17,11.71,11.27,3.8,1.31,0.52,0.41,0.31,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0.099,0.128,0.116,0.111,0.027,0.012,0.007,0.006,0.005,0,0,0,0,0.001,0.001,0,0,0,0,0,0,92.73,108.41,121.25,121.75,121.81,122.86,123.55,123.11,121.59,114.31,109.48,110.12,110.23,109.08,106.33,98.18,94.4,87.84,65.14,63.67,89.4
2023-01-28T22:11:43.000Z,19.3316,-138.7118,83,2,1,20.4,48.29,34.95,1024.98,0.124,41.59,1548.57,2.67,0.07,7.37,10.13,10.6,10.2,3.39,1.13,0.44,0.35,0.27,0.05,0,0,0.01,0.01,0.03,0.01,0,0.02,0,0,0,0.089,0.117,0.108,0.103,0.025,0.011,0.006,0.006,0.005,0,0,0,0,0.001,0.001,0,0,0,0,0,0,91.81,107.26,120.07,120.55,120.71,121.82,122.51,122.1,120.69,113.54,108.89,109.47,109.55,108.43,105.61,97.67,94.07,87.46,64.89,63.43,89.1
2023-01-28T22:11:46.000Z,19.3316,-138.7118,84,2,1,20.34,48.22,34.94,1024.99,0.127,39.49,1571.93,2.53,-0.21,6.91,9.61,10.13,9.74,3.23,1.08,0.42,0.32,0.26,0.02,0,0,0,0,0.02,0.01,0,0,0,0,0,0.081,0.108,0.101,0.096,0.023,0.01,0.006,0.005,0.005,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,93.43,109.13,122.11,122.65,122.68,123.73,124.46,124.05,122.53,115.09,110.12,110.78,110.82,109.73,107.01,98.85,95.03,88.44,65.73,64.09,89.99
2023-01-28T22:11:48.000Z,19.3316,-138.7118,85,2,1,20.27,48.15,34.93,1025.01,0.122,39.02,1254.01,2.5,0.26,6.72,9.45,10.09,9.7,3.2,1.06,0.42,0.32,0.26,0.03,0,0,0.01,0,0,0.02,0,0,0.01,0,0,0.076,0.102,0.097,0.092,0.022,0.01,0.006,0.005,0.005,0,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,77.57,89.35,98.55,98.96,98.39,98.85,99.16,98.78,97.43,90.72,86.48,87.03,87.04,86.13,83.85,77.23,74.15,68.92,51.12,49.88,70.12
2023-01-28T22:11:50.000Z,19.3316,-138.7118,86,2,1,20.23,48.1,34.93,1025.03,0.122,36.27,1507.52,2.32,0.03,6.22,8.8,9.43,9.07,2.94,0.97,0.37,0.3,0.22,0.02,0,0,0,0,0,0,0,0,0,0,0,0.073,0.099,0.095,0.09,0.022,0.01,0.006,0.005,0.005,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,90.31,105.29,117.38,117.85,117.89,118.78,119.38,118.99,117.41,110.05,105.23,105.81,106.05,104.79,102.1,94.14,90.61,84.17,62.47,61.08,85.59
2023-01-28T22:11:53.000Z,19.3316,-138.7118,87,2,1,20.15,47.99,34.91,1025.04,0.131,33.52,1441.7,2.15,0.12,5.66,8.22,8.87,8.53,2.7,0.85,0.26,0.2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.095,0.092,0.087,0.021,0.009,0.006,0.005,0.004,0,0,0,0,0.001,0.001,0,0,0,0,0,0,86.78,101.09,112.42,112.81,112.65,113.59,114.11,113.77,112.26,105.11,100.56,101.19,101.22,100.1,97.54,90.03,86.67,80.45,59.74,58.48,81.98
2023-01-28T22:11:55.000Z,19.3316,-138.7118,88,2,1,20.04,47.9,34.92,1025.08,0.133,31.58,1525.3,2.02,0.1,5.32,7.75,8.38,8.05,2.53,0.78,0.24,0.18,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.086,0.083,0.08,0.019,0.008,0.005,0.005,0.004,0,0,0,0,0.001,0.001,0,0,0,0,0,0,90.78,106.16,118.54,118.96,119.09,120.1,120.74,120.4,118.81,111.6,106.87,107.47,107.7,106.43,103.69,95.83,92.25,85.73,63.52,62.19,87.27
2023-01-28T22:11:57.000Z,19.3316,-138.7118,89,2,1,20.02,47.85,34.9,1025.07,0.14,30.27,1611.51,1.94,0.03,5.01,7.35,8.07,7.75,2.46,0.77,0.29,0.22,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.077,0.076,0.073,0.017,0.007,0.005,0.004,0.004,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,95.11,111.48,124.91,125.43,125.6,126.73,127.58,127.13,125.62,118.18,113.36,114.07,114.2,112.93,110.06,101.71,98.07,91.16,67.65,66.24,92.67
2023-01-28T22:11:59.000Z,19.3316,-138.7118,90,2,1,19.96,47.8,34.91,1025.1,0.149,28.43,1553.89,1.82,0.15,4.66,6.84,7.53,7.24,2.3,0.73,0.29,0.22,0.16,0.05,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.01,0.05,0.071,0.071,0.068,0.016,0.007,0.004,0.004,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,92.07,107.69,120.48,121,121.11,122.2,123,122.58,121.05,113.96,109.19,109.81,110.01,108.68,105.92,98.07,94.47,87.78,65.15,63.63,89.35
2023-01-28T22:12:02.000Z,19.3316,-138.7118,91,2,1,19.92,47.75,34.9,1025.11,0.156,23.97,1519.07,1.54,0.06,3.94,5.81,6.39,6.14,1.9,0.59,0.22,0.17,0.12,0.02,0,0,0.01,0.01,0,0,0.01,0,0,0,0.01,0.044,0.063,0.064,0.061,0.014,0.006,0.004,0.004,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,90.6,105.75,118.01,118.51,118.62,119.52,120.23,119.84,118.35,111.18,106.43,107.08,107.14,105.99,103.23,95.48,91.96,85.47,63.41,61.93,86.89
2023-01-28T22:12:04.000Z,19.3316,-138.7118,92,2,1,19.88,47.73,34.92,1025.14,0.152,22.3,1505.27,1.43,-0.17,3.64,5.43,5.96,5.72,1.76,0.55,0.2,0.16,0.11,0.02,0,0,0.01,0,0,0,0,0,0,0,0.01,0.04,0.058,0.058,0.056,0.013,0.005,0.003,0.003,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,90.18,105.17,117.27,117.73,117.68,118.54,119.2,118.75,117.26,109.89,105.11,105.68,105.74,104.69,101.99,94.17,90.75,84.22,62.5,61.11,85.68
2023-01-28T22:12:07.000Z,19.3316,-138.7118,93,2,1,19.78,47.63,34.91,1025.16,0.169,22.89,1297.83,1.47,-0.27,3.63,5.53,6.19,5.95,1.84,0.57,0.21,0.17,0.12,0.02,0.01,0.02,0.01,0.01,0.01,0,0,0,0,0,0.01,0.038,0.055,0.056,0.054,0.012,0.005,0.003,0.003,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,79.88,92.25,101.87,102.22,101.93,102.39,102.65,102.25,100.85,94.05,89.58,90.07,90.14,89.18,86.88,80.03,76.93,71.4,52.9,51.62,72.53
2023-01-28T22:12:09.000Z,19.3316,-138.7118,94,2,1,19.69,47.5,34.88,1025.17,0.199,22.72,983.61,1.46,-0.03,3.55,5.45,6.21,5.97,1.83,0.56,0.2,0.16,0.12,0.02,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0.036,0.053,0.055,0.053,0.012,0.005,0.003,0.003,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,63.98,72.66,78.51,78.71,77.92,77.79,77.62,77.27,76.05,70.05,66.3,66.73,66.74,65.9,64.07,58.8,56.38,52.28,38.61,37.61,53
2023-01-28T22:12:11.000Z,19.3316,-138.7118,95,2,1,19.65,47.47,34.9,1025.19,0.23,22.32,940.85,1.43,-0.03,3.42,5.34,6.17,5.94,1.79,0.54,0.2,0.15,0.11,0.02,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0.035,0.052,0.055,0.052,0.012,0.005,0.003,0.003,0.003,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0,61.79,69.92,75.33,75.56,74.63,74.53,74.23,73.92,72.69,66.82,63.23,63.6,63.61,62.74,61.13,55.92,53.53,49.79,36.62,35.67,50.34
